"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair","MCMC_setting"
"104",0.597707139799848,0.275568506915477,0.195744172369426,1.27568270259569,1.0283620676454,"Significant",0.514033333333333,0.3617,1.01396776510082,1.00000563326846,"SUB-Panthera_tigris~DOM-Macaca_arctoides","LONG"
"105",6.27677679742977e-05,0.152789816450913,-0.315665508941893,0.286717283122369,1.00026251288751,"Non-Significant",0.544966666666667,0.312966666666667,1.02933979434689,0.99594750656198,"SUB-Cuon_alpinus~DOM-Macaca_arctoides","LONG"
"106",-0.141529973625847,0.1103711930534,-0.383843656113587,0.046524621519516,1.00010546881606,"Non-Significant",0.473266666666667,0.187,1.09269413329613,1.00140771340812,"SUB-Panthera_pardus~DOM-Tragulus_genus","LONG"
"107",0.133692888645937,0.488193114882643,-0.638905519168325,0.583285451983408,14.5606584854333,"Non-Significant",0.156266666666667,0.351966666666667,1.00918218298587,1.05038827691254,"SUB-Sus_barbatus~DOM-Neofelis_genus","LONG"
"108",-0.0114120389713656,0.118722326920548,-0.26906356223264,0.197341513273068,0.999986448578764,"Non-Significant",0.392033333333333,0.194766666666667,1.04262862684114,1.00798662380437,"SUB-Neofelis_genus~DOM-Macaca_fascicularis","LONG"
"109",-0.0486744568656434,0.0434018335302459,-0.143004979429387,0.0251680511721844,0.999992147243889,"Non-Significant",0.471,0.3676,1.01357479965529,1.00133812288667,"SUB-Panthera_tigris~DOM-Tragulus_genus","LONG"
"110",0.420897958587757,0.0333607974459517,0.357089554110214,0.487102439459438,1.0453441514858,"Significant",0.115366666666667,0.214433333333333,1.01062665111668,1.05970525433136,"SUB-Sus_scrofa~DOM-Neofelis_genus","LONG"
"111",-0.0312905182413049,0.0611287661198176,-0.167092403552635,0.0696521162535509,1.00007401647514,"Non-Significant",0.4676,0.3174,1.02861911401683,1.00150225931125,"SUB-Cuon_alpinus~DOM-Tragulus_genus","LONG"
"112",0.544901798036787,0.485928396895763,-0.442318606947116,1.41008884431642,1.00283673208066,"Non-Significant",0.399433333333333,0.372066666666667,1.01321662823259,1.00784222689679,"SUB-Panthera_tigris~DOM-Macaca_fascicularis","LONG"
"113",0.552561298429211,0.0749722292413378,0.408067670393738,0.700092676781282,1.00025125043158,"Significant",0.187366666666667,0.452166666666667,1.0043034961344,1.04391807437292,"SUB-Viverra_tangalunga~DOM-Neofelis_genus","LONG"
"114",-1.5591175798246,1.1723834241561,-4.42641407077508,0.106915418212222,1.00010907914298,"Non-Significant",0.3922,0.317033333333333,1.02903227496528,1.00799443301627,"SUB-Cuon_alpinus~DOM-Macaca_fascicularis","LONG"
"115",-1.42441551928108,1.20561501591354,-4.41264342724191,0.316944789141172,1.00336020927574,"Non-Significant",0.346533333333333,0.364766666666667,1.01395836846985,1.0138886821292,"SUB-Panthera_tigris~DOM-Trichys_fasciculata","LONG"
"116",0.841457165639917,0.0676795101940354,0.714749867816224,0.977876201738028,1.00241304501482,"Significant",0.156666666666667,0.436133333333333,1.00621811775746,1.05051531108408,"SUB-Viverra_zibetha~DOM-Neofelis_genus","LONG"
"117",1.14561742793525,0.11074005948006,0.930568957086304,1.36394881620689,1.0055669954034,"Significant",0.1211,0.200833333333333,1.04647570353486,1.05845876513104,"SUB-Capricornis_genus~DOM-Neofelis_genus","LONG"
